@relation 'World Happiness Report 2024-weka.filters.unsupervised.attribute.Remove-R1,2,6_transformed_reordered'

@attribute 'Log GDP per capita' numeric
@attribute 'Social support' numeric
@attribute 'Freedom to make life choices' numeric
@attribute Generosity numeric
@attribute 'Perceptions of corruption' numeric
@attribute 'Positive affect' numeric
@attribute 'Negative affect' numeric
@attribute 'Life Ladder Numeric' numeric
@attribute 'Life Ladder Category' {'Very Sad',Sad,Neutral,Happy,'Very Happy'}

@data
7.248675,11.124797,0.951586,0.937649,0.219493,0.445697,0.756484,7.248675,Happy
6.732977,10.733817,0.921579,0.923967,0.077094,0.689411,0.641678,6.732977,Happy
5.840231,10.644612,0.797724,0.600162,-0.095011,0.796826,0.57878,5.840231,Neutral
6.567713,8.955209,0.923846,0.86864,-0.104744,0.798496,0.695308,6.567713,Happy
7.331036,10.582742,0.916441,0.768076,0.13847,0.792652,0.620967,7.331036,Happy
5.795088,9.304625,0.818051,0.788306,-0.160673,0.701596,0.805906,5.795088,Neutral
7.280152,10.584573,0.958153,0.944,0.23005,0.445697,0.777919,7.280152,Happy
7.672449,10.745317,0.964563,0.96858,-0.010572,0.445697,0.682819,7.672449,Happy
5.196315,9.695746,0.831841,0.512067,-0.139493,0.814568,0.536068,5.196315,Neutral
4.032975,7.478354,0.672866,0.562908,-0.039236,0.884476,0.498229,4.032975,Neutral
5.865552,10.37117,0.937873,0.614239,-0.272096,0.949393,0.552628,5.865552,Neutral
4.433885,8.106182,0.737993,0.816694,-0.038278,0.869616,0.607726,4.433885,Neutral
6.968833,11.169257,0.903757,0.890972,0.103554,0.445697,0.745368,6.968833,Happy
4.813763,9.357623,0.625587,0.734648,-0.028801,0.882704,0.572945,4.813763,Neutral
4.103447,9.4918,0.812374,0.77143,-0.013217,0.848541,0.733173,4.103447,Neutral
5.936493,9.767257,0.852945,0.739892,-0.105676,0.863724,0.527079,5.936493,Neutral
4.02869,9.353255,0.884961,0.502542,0.004896,0.891075,0.549968,4.02869,Neutral
5.145375,10.122609,0.855418,0.630111,-0.209764,0.926328,0.632726,5.145375,Neutral
3.202429,7.341598,0.504608,0.628228,-0.030361,0.849972,0.570732,3.202429,Sad
4.749956,9.547588,0.572407,0.780383,0.163673,0.698951,0.54802,4.749956,Neutral
4.393482,7.42813,0.818844,0.540268,0.025336,0.876384,0.578597,4.393482,Neutral
5.052279,8.046942,0.504608,0.606012,-0.060345,0.80182,0.544638,5.052279,Neutral
3.108374,7.567849,0.51655,0.908115,0.047803,0.445697,0.72404,3.108374,Sad
4.938578,9.143029,0.880342,0.834222,0.264029,0.650338,0.774639,4.938578,Neutral
3.765999,7.987371,0.554031,0.372941,0.16734,0.848007,0.495069,3.765999,Sad
6.590842,10.604418,0.930369,0.916024,0.339052,0.696495,0.644832,6.590842,Happy
6.111919,10.741769,0.799441,0.762343,-0.003666,0.713589,0.6034,6.111919,Happy
6.844238,10.093991,0.861552,0.733326,0.208937,0.758498,0.799998,6.844238,Happy
4.210548,7.664724,0.641625,0.817643,-0.024036,0.745647,0.655435,4.210548,Neutral
5.554374,8.970283,0.855883,0.550859,-0.103173,0.925062,0.538924,5.554374,Neutral
3.746256,8.263951,0.66268,0.638211,-0.173592,0.753882,0.415945,3.746256,Sad
3.590379,9.502946,0.872113,0.606788,-0.140635,0.787555,0.459952,3.590379,Sad
4.138673,8.471489,0.810616,0.390096,-0.079751,0.793785,0.461328,4.138673,Neutral
6.518249,10.515514,0.944444,0.818651,-0.127575,0.845543,0.666956,6.518249,Happy
5.10184,9.642111,0.828069,0.53284,-0.105845,0.908122,0.504835,5.10184,Neutral
4.092649,7.809025,0.67035,0.631147,0.211844,0.80048,0.538414,4.092649,Neutral
5.118642,9.442754,0.95925,0.759396,-0.013155,0.762376,0.876032,5.118642,Neutral
5.552915,9.817716,0.900256,0.620979,-0.127594,0.654113,0.501736,5.552915,Neutral
6.354238,10.661119,0.872384,0.737739,-0.065182,0.921075,0.535316,6.354238,Happy
6.852982,10.53862,0.926696,0.916293,0.007792,0.798496,0.66342,6.852982,Happy
4.233261,7.667255,0.75354,0.73941,0.124506,0.81107,0.664561,4.233261,Neutral
6.183512,9.10168,0.795529,0.931883,-0.038038,0.767922,0.800452,6.183512,Happy
4.978971,8.656476,0.842402,0.748259,0.076075,0.68776,0.490969,4.978971,Neutral
3.347419,7.966898,0.506091,0.775546,-0.098642,0.854827,0.558379,3.347419,Sad
7.561609,10.934167,0.978789,0.918377,0.299157,0.697475,0.793063,7.561609,Happy
7.44214,11.081886,0.941784,0.954044,0.103051,0.445697,0.781727,7.44214,Happy
6.631171,10.25555,0.873474,0.893915,-0.006519,0.846594,0.798749,6.631171,Happy
5.107553,9.502946,0.812418,0.59562,-0.16707,0.823898,0.697587,5.107553,Neutral
4.845437,8.552596,0.772376,0.534058,-0.100775,0.848083,0.829365,4.845437,Neutral
4.007358,7.958364,0.504608,0.779795,-0.067746,0.837716,0.578206,4.007358,Neutral
5.148242,10.261332,0.7529,0.4383,-0.294741,0.872239,0.515908,5.148242,Neutral
5.416875,10.165666,0.798332,0.671971,-0.071901,0.88406,0.568961,5.416875,Neutral
4.732953,7.361059,0.656723,0.681202,0.102741,0.863265,0.615885,4.732953,Neutral
4.547335,8.268518,0.83141,0.627654,0.052789,0.911273,0.667212,4.547335,Neutral
6.41682,10.760041,0.925938,0.800878,0.160927,0.792179,0.646915,6.41682,Happy
6.458392,11.122373,0.826756,0.942162,0.04891,0.798496,0.702395,6.458392,Happy
5.514465,10.150139,0.851225,0.653197,-0.020973,0.806076,0.390979,5.514465,Neutral
6.309681,10.002128,0.92107,0.907762,-0.094427,0.491008,0.720521,6.309681,Happy
5.931804,8.649821,0.728615,0.851199,0.078005,0.83425,0.774556,5.931804,Neutral
7.244846,10.767591,0.924393,0.912424,0.205493,0.445697,0.767765,7.244846,Happy
4.035084,7.245965,0.563162,0.751995,0.049328,0.856666,0.699051,4.035084,Neutral
4.394777,7.976007,0.855522,0.692353,-0.051509,0.69966,0.696372,4.394777,Neutral
7.037138,10.842699,0.925923,0.889429,0.171628,0.445697,0.722385,7.037138,Happy
5.388708,8.318126,0.749457,0.764679,0.18355,0.792251,0.460589,5.388708,Neutral
5.861183,10.470348,0.937059,0.775502,-0.009392,0.848249,0.628221,5.861183,Neutral
6.661722,10.122264,0.908374,0.904164,-0.050256,0.661658,0.753448,6.661722,Happy
3.355563,7.290893,0.504608,0.743572,0.017196,0.754926,0.535637,3.355563,Sad
5.901154,10.310664,0.913276,0.608208,-0.21849,0.798949,0.520552,5.901154,Neutral
6.117638,10.324884,0.88246,0.88448,-0.111089,0.836977,0.812745,6.117638,Happy
3.929816,8.867334,0.608045,0.893131,0.085464,0.770742,0.596355,3.929816,Sad
4.834088,9.236609,0.864215,0.753905,-0.176771,0.845942,0.696078,4.834088,Neutral
5.481311,8.503007,0.669111,0.783046,0.074328,0.83861,0.714789,5.481311,Neutral
6.665904,10.719869,0.921463,0.816377,-0.143406,0.581775,0.705308,6.665904,Happy
4.464541,8.464981,0.702201,0.678108,0.312986,0.841331,0.744838,4.464541,Neutral
5.700629,9.419086,0.802856,0.829844,-0.139207,0.86592,0.791097,5.700629,Neutral
6.964645,10.889922,0.961786,0.902195,0.295172,0.572632,0.721398,6.964645,Happy
5.511187,10.746401,0.812178,0.90982,0.149534,0.445697,0.59114,5.511187,Neutral
4.936738,8.231245,0.710965,0.7115,-0.015119,0.81717,0.606392,4.936738,Neutral
3.082155,8.082337,0.619071,0.832574,0.138026,0.824031,0.65569,3.082155,Sad
5.58103,9.508223,0.886619,0.712513,-0.071439,0.908312,0.743518,5.58103,Neutral
6.201268,10.307556,0.881854,0.830843,-0.127201,0.63948,0.565855,6.201268,Happy
5.749043,9.831532,0.901962,0.645249,-0.223156,0.65743,0.515113,5.749043,Neutral
4.623141,8.883399,0.707336,0.891001,0.068111,0.591617,0.712308,4.623141,Neutral
6.216703,9.559039,0.897651,0.859636,0.402781,0.916693,0.821448,6.216703,Happy
4.501644,7.2766,0.781581,0.769738,0.00068,0.854647,0.494735,4.501644,Neutral
6.339318,9.061599,0.828953,0.757827,-0.17877,0.777749,0.800489,6.339318,Happy
5.378349,10.197016,0.952761,0.741359,-0.15157,0.941626,0.581908,5.378349,Neutral
4.093992,9.125218,0.70884,0.778533,-0.153593,0.798496,0.66342,4.093992,Neutral
4.668916,9.243125,0.768675,0.486279,-0.081209,0.826335,0.490836,4.668916,Neutral
6.380663,10.529267,0.956472,0.732,-0.078199,0.821665,0.704702,6.380663,Happy
5.062449,9.490351,0.814449,0.807644,-0.171078,0.676826,0.535403,5.062449,Neutral
3.967958,8.159072,0.638252,0.663909,-0.165578,0.885429,0.526577,3.967958,Sad
6.906547,10.629869,0.964429,0.816229,0.336011,0.558927,0.739178,6.906547,Happy
6.841207,10.79428,0.902473,0.847096,0.196033,0.467925,0.726323,6.841207,Happy
4.914393,9.580385,0.763052,0.73635,-0.20629,0.846254,0.638377,4.914393,Neutral
4.803954,9.414028,0.852453,0.623814,-0.26514,0.929431,0.551184,4.803954,Neutral
4.963477,9.246046,0.735232,0.36033,-0.027484,0.95874,0.506856,4.963477,Neutral
5.256504,8.535458,0.613106,0.769998,0.012312,0.776687,0.655147,5.256504,Neutral
5.186191,9.554563,0.832254,0.640953,0.017967,0.860541,0.521264,5.186191,Neutral
4.364694,9.316397,0.809175,0.83402,0.261793,0.842014,0.775874,4.364694,Neutral
6.79249,10.877865,0.894832,0.844738,0.106208,0.460183,0.706305,6.79249,Happy
5.964221,9.816185,0.778816,0.873347,-0.127565,0.778166,0.744694,5.964221,Neutral
6.723398,10.649588,0.941757,0.930382,0.099268,0.762208,0.624667,6.723398,Happy
5.954651,10.614671,0.899774,0.836065,-0.069453,0.697639,0.689583,5.954651,Neutral
7.257382,10.646666,0.951991,0.918155,0.115958,0.445697,0.795895,7.257382,Happy
6.034641,10.495527,0.934064,0.886504,-0.100591,0.575754,0.738429,6.034641,Happy
4.767684,7.841941,0.655124,0.691399,0.092204,0.755585,0.669558,4.767684,Neutral
5.955647,9.13522,0.756932,0.873569,-0.001536,0.782105,0.735027,5.955647,Neutral
5.271285,9.17296,0.819945,0.771351,-0.042013,0.798496,0.597717,5.271285,Neutral
5.121838,8.347027,0.794605,0.958305,0.029282,0.798496,0.723344,5.121838,Neutral
4.311067,9.380974,0.858325,0.598876,-0.007828,0.936764,0.528048,4.311067,Neutral
4.80106,9.701867,0.815984,0.556366,-0.107207,0.838486,0.533457,4.80106,Neutral
6.019332,8.607552,0.933141,0.91355,-0.046899,0.463375,0.650409,6.019332,Happy
7.476214,10.926631,0.966753,0.938783,0.239582,0.726845,0.82321,7.476214,Happy
5.958379,10.461684,0.908595,0.573221,-0.20537,0.810467,0.609836,5.958379,Neutral
4.345837,8.12443,0.706223,0.811825,-0.014412,0.808841,0.638976,4.345837,Neutral
5.385373,10.112523,0.789739,0.516932,-0.204984,0.976777,0.551858,5.385373,Neutral
4.07862,7.34482,0.626332,0.570348,-0.036631,0.847261,0.701162,4.07862,Neutral
4.744627,9.36111,0.803259,0.385083,-0.002246,0.740609,0.544428,4.744627,Neutral
4.218611,9.55267,0.687001,0.501071,-0.127726,0.858347,0.516272,4.218611,Neutral
3.815607,7.307252,0.672547,0.47955,-0.021556,0.867708,0.600077,3.815607,Sad
4.575658,8.20093,0.841112,0.749842,0.03963,0.798739,0.69805,4.575658,Neutral
5.296513,9.238438,0.829395,0.640317,-0.100099,0.801257,0.811301,5.296513,Neutral
4.736692,8.15924,0.816383,0.845148,0.119772,0.770177,0.46273,4.736692,Neutral
4.69083,8.519078,0.642136,0.850172,-0.128948,0.841359,0.555228,4.69083,Neutral
5.559259,8.946366,0.804811,0.877032,-0.05556,0.868208,0.728823,5.559259,Neutral
5.167187,9.794653,0.829381,0.607031,-0.081177,0.90665,0.415107,5.167187,Neutral
4.672445,9.422674,0.839185,0.772264,0.36977,0.922391,0.490358,4.672445,Neutral
4.976925,8.796468,0.846413,0.907458,0.016276,0.756389,0.795775,4.976925,Neutral
5.773875,10.401556,0.908321,0.802044,0.277994,0.798496,0.623711,5.773875,Neutral
6.3338,10.647207,0.880313,0.70055,0.23478,0.889985,0.715411,6.3338,Happy
6.019206,9.376441,0.801251,0.786798,-0.196093,0.645849,0.823897,6.019206,Happy
5.885463,10.090785,0.751262,0.6267,-0.211284,0.93606,0.554081,5.885463,Neutral
4.305683,7.38419,0.649638,0.716484,0.092585,0.855733,0.533418,4.305683,Neutral
4.313017,7.571855,0.823435,0.704219,-0.091025,0.78672,0.6472,4.313017,Neutral
5.433216,9.769049,0.861986,0.866642,-0.155103,0.762274,0.71937,5.433216,Neutral
4.710803,9.474288,0.89651,0.568716,-0.224542,0.937324,0.571863,4.710803,Neutral
5.52166,8.858291,0.883843,0.640617,0.09376,0.849059,0.499646,5.52166,Neutral
5.326222,10.165735,0.879995,0.644147,-0.069762,0.763707,0.413587,5.326222,Neutral
5.284391,8.957247,0.660396,0.915028,0.13614,0.747998,0.713753,5.284391,Neutral
5.092725,8.199543,0.668488,0.79761,0.04802,0.835981,0.824827,5.092725,Neutral
5.497469,8.133034,0.875243,0.790348,-0.073713,0.577946,0.631739,5.497469,Neutral
4.43516,8.46491,0.854824,0.648155,-0.073114,0.736897,0.589274,4.43516,Neutral
6.974987,10.711756,0.955589,0.830678,0.182765,0.445697,0.706346,6.974987,Happy
5.483765,10.892731,0.826426,0.879752,0.216324,0.445697,0.580223,5.483765,Neutral
4.953917,10.147346,0.930654,0.538498,-0.16631,0.895177,0.600212,4.953917,Neutral
6.507992,10.201586,0.922913,0.836658,-0.071388,0.960939,0.681407,6.507992,Happy
6.797901,10.648888,0.942955,0.849702,-0.109173,0.622954,0.728971,6.797901,Happy
5.721034,9.364642,0.927117,0.666847,0.214639,0.85072,0.560004,5.721034,Neutral
6.377699,11.024464,0.881912,0.768604,-0.000005,0.560424,0.726207,6.377699,Happy
5.930051,8.632958,0.797148,0.84619,0.058763,0.814963,0.789051,5.930051,Neutral
7.321467,10.009518,0.927533,0.754524,-0.017254,0.879826,0.840977,7.321467,Happy
4.673204,8.494066,0.763333,0.487373,-0.026485,0.707006,0.749466,4.673204,Neutral
6.111485,10.36531,0.863444,0.870215,-0.260299,0.720451,0.622176,6.111485,Happy
6.386546,10.555775,0.822124,0.755363,0.066237,0.833427,0.699333,6.386546,Happy
7.227935,11.657388,0.877917,0.91511,0.022856,0.445697,0.71845,7.227935,Happy
6.441067,10.06566,0.926799,0.730258,-0.131507,0.854695,0.76548,6.441067,Happy
7.508587,11.150941,0.930291,0.926415,0.093608,0.445697,0.75563,7.508587,Happy
6.008581,9.759162,0.878787,0.847237,0.240804,0.947699,0.57855,6.008581,Happy
6.761221,10.597547,0.955253,0.851087,0.025544,0.754198,0.642823,6.761221,Happy
5.437755,9.291438,0.867649,0.573891,-0.1237,0.724264,0.524169,5.437755,Neutral
3.570369,8.351089,0.710992,0.780773,-0.086633,0.671356,0.603352,3.570369,Sad
6.801931,10.693001,0.96987,0.838332,0.330681,0.498093,0.6862,6.801931,Happy
5.004403,9.496805,0.683592,0.824212,0.004769,0.899129,0.592045,5.004403,Neutral
5.95881,10.519244,0.796694,0.641884,-0.055695,0.831863,0.588525,5.95881,Neutral
7.110855,10.487096,0.903416,0.681439,0.14729,0.862327,0.611278,7.110855,Happy
6.033481,11.421584,0.925128,0.903736,0.136512,0.445697,0.745387,6.033481,Happy
6.333046,11.59022,0.851947,0.873291,0.088438,0.798496,0.687527,6.333046,Happy
4.514291,7.557455,0.708427,0.719511,-0.075106,0.855863,0.540466,4.514291,Neutral
5.674271,9.051198,0.784301,0.881311,-0.089568,0.85722,0.700826,5.674271,Neutral
5.537178,10.178555,0.880857,0.661186,-0.294971,0.933805,0.592297,5.537178,Neutral
3.639445,7.369257,0.645714,0.40137,0.016038,0.931181,0.601493,3.639445,Sad
5.031899,9.863524,0.721425,0.677639,0.068218,0.949063,0.457454,5.031899,Neutral
5.477073,9.797498,0.800273,0.848194,0.183535,0.846761,0.653384,5.477073,Neutral
5.14216,8.904115,0.597166,0.57163,-0.221209,0.771112,0.707146,5.14216,Neutral
6.431447,9.126046,0.796106,0.914904,-0.084765,0.663289,0.82584,6.431447,Happy
4.762538,9.262447,0.729744,0.659261,-0.093897,0.684498,0.554459,4.762538,Neutral
7.103273,10.738656,0.937495,0.812733,0.285003,0.445697,0.712405,7.103273,Happy
6.917935,10.798653,0.929102,0.838264,0.220141,0.445697,0.719483,6.917935,Happy
3.471085,9.623641,0.773667,0.832543,-0.233168,0.79208,0.66505,3.471085,Sad
6.353091,10.375995,0.954086,0.815278,-0.103939,0.839525,0.716414,6.353091,Happy
3.545204,8.085108,0.504608,0.480554,-0.018243,0.732311,0.602503,3.545204,Sad
3.504694,7.627112,0.57886,0.665953,0.002732,0.762152,0.658104,3.504694,Sad
5.928882,9.012033,0.82351,0.86501,-0.082771,0.840245,0.738011,5.928882,Neutral
6.345492,10.790044,0.81975,0.820207,-0.050285,0.798496,0.667653,6.345492,Happy
5.243996,8.110991,0.761312,0.769912,-0.108183,0.732268,0.72674,5.243996,Neutral
4.607322,7.997421,0.514171,0.604538,0.023823,0.806117,0.484256,4.607322,Neutral
7.223756,10.533641,0.975642,0.917753,0.247454,0.445697,0.782821,7.223756,Happy
5.108438,10.054751,0.948204,0.82193,-0.114947,0.942806,0.576583,5.108438,Neutral
5.015515,9.514548,0.878449,0.888566,0.01577,0.751751,0.766324,5.015515,Neutral
7.389636,10.978228,0.928908,0.868093,0.222895,0.459352,0.711128,7.389636,Happy
5.203826,9.588547,0.792998,0.644741,0.028052,0.8606,0.582851,5.203826,Neutral
5.09954,8.08477,0.837044,0.839488,0.155146,0.817115,0.523476,5.09954,Neutral
7.180954,10.881175,0.934593,0.879069,0.285625,0.613625,0.716296,7.180954,Happy
5.163627,7.641713,0.69387,0.676595,0.402781,0.798108,0.717893,5.163627,Neutral
3.057514,7.443574,0.789422,0.552726,-0.127163,0.792587,0.40941,3.057514,Sad
4.369976,7.673252,0.641085,0.775947,-0.043415,0.789678,0.66017,4.369976,Neutral
3.416863,7.282608,0.555423,0.847921,-0.004201,0.734637,0.591679,3.416863,Sad
7.321188,10.862589,0.908996,0.91018,0.325576,0.456948,0.775613,7.321188,Happy
4.40531,8.249104,0.846308,0.708659,0.008963,0.922664,0.705513,4.40531,Neutral
4.442718,8.548216,0.617296,0.684676,0.111596,0.775998,0.488941,4.442718,Neutral
5.070751,5.943209,0.895879,0.635505,0.050079,0.843969,0.697486,5.070751,Neutral
4.412537,9.249966,0.718957,0.66616,-0.050243,0.798866,0.471187,4.412537,Neutral
4.383247,8.821135,0.798034,0.6629,-0.173168,0.900453,0.66342,4.383247,Neutral
4.496572,7.867161,0.728591,0.749035,-0.081146,0.717098,0.583022,4.496572,Neutral
5.16841,9.727253,0.806118,0.834643,-0.128188,0.636117,0.723668,5.16841,Neutral
6.58226,10.103327,0.909874,0.73725,-0.135954,0.8229,0.766157,6.58226,Happy
3.88064,9.479594,0.729671,0.625341,-0.210252,0.798496,0.435857,3.88064,Sad
6.946599,10.474155,0.809104,0.682356,-0.054365,0.827301,0.587294,6.946599,Happy
5.488737,8.140456,0.687614,0.758842,-0.024782,0.795673,0.768191,5.488737,Neutral
4.582098,7.630509,0.830189,0.633754,-0.069922,0.800047,0.69583,4.582098,Neutral
5.080866,10.345567,0.866214,0.80044,-0.168928,0.941051,0.629159,5.080866,Neutral
5.233026,9.731715,0.758719,0.657208,-0.017434,0.939358,0.524522,5.233026,Neutral
6.869249,10.648845,0.948711,0.899774,0.330587,0.445697,0.74247,6.869249,Happy
4.223234,8.164325,0.908798,0.615886,-0.034285,0.860257,0.657481,4.223234,Neutral
3.674467,8.070134,0.65059,0.940593,0.158509,0.811992,0.669756,3.674467,Sad
5.23377,9.850864,0.904569,0.643602,-0.180582,0.718455,0.408884,5.23377,Neutral
5.999382,9.452123,0.809076,0.814806,-0.134743,0.873602,0.79381,5.999382,Neutral
5.444691,9.688706,0.690753,0.871545,0.067885,0.855425,0.597349,5.444691,Neutral
5.123143,9.544404,0.718346,0.764352,-0.225013,0.582735,0.572584,5.123143,Neutral
4.837992,8.065784,0.766872,0.750422,0.054445,0.80975,0.679043,4.837992,Neutral
5.212213,9.648703,0.72409,0.80225,-0.069952,0.845502,0.547126,5.212213,Neutral
6.462703,11.167978,0.904329,0.756874,0.132058,0.798496,0.688983,6.462703,Happy
7.473253,11.055938,0.951352,0.918958,0.283896,0.445697,0.742094,7.473253,Happy
3.795383,8.281694,0.824806,0.708332,0.200699,0.861003,0.728745,3.795383,Sad
5.492954,8.526246,0.81758,0.651689,0.062175,0.900431,0.781706,5.492954,Neutral
4.651972,9.230296,0.709486,0.462157,-0.219045,0.876099,0.48623,4.651972,Neutral
3.479413,7.934523,0.576823,0.78324,-0.087807,0.855956,0.645734,3.479413,Sad
6.125917,10.717881,0.825072,0.698195,0.015578,0.802829,0.701637,6.125917,Happy
7.248081,10.098905,0.876284,0.829013,0.000246,0.839684,0.852717,7.248081,Happy
5.146775,9.605931,0.785703,0.764289,-0.203405,0.615553,0.52043,5.146775,Neutral
4.817189,9.44718,0.684267,0.601043,-0.033816,0.715125,0.560818,4.817189,Neutral
3.592514,7.318788,0.646717,0.544754,-0.044008,0.860953,0.674233,3.592514,Sad
3.929344,9.305197,0.638226,0.592505,-0.15782,0.798496,0.45841,3.929344,Sad
7.431214,10.911781,0.949338,0.939462,0.232395,0.445697,0.750373,7.431214,Happy
5.628419,8.697795,0.796136,0.779935,-0.003597,0.816994,0.745735,5.628419,Neutral
4.621962,8.042825,0.648351,0.61041,0.242883,0.668976,0.528251,4.621962,Neutral
4.462164,7.874457,0.619264,0.914173,0.040608,0.888392,0.599989,4.462164,Neutral
5.15399,9.787407,0.776583,0.604554,-0.087548,0.910727,0.469469,5.15399,Neutral
6.365509,10.313687,0.913387,0.714225,-0.05862,0.920423,0.709386,6.365509,Happy
5.084923,8.941402,0.792168,0.817362,-0.021542,0.798496,0.633852,5.084923,Neutral
4.377951,8.600658,0.63273,0.730265,0.105125,0.88777,0.587594,4.377951,Neutral
6.408448,9.96127,0.876052,0.886652,-0.028736,0.781827,0.774058,6.408448,Happy
5.015485,9.72753,0.814638,0.72471,0.017553,0.922597,0.515054,5.015485,Neutral
4.774918,8.953884,0.804192,0.696195,-0.190059,0.92956,0.518587,4.774918,Neutral
6.959088,11.060932,0.920009,0.815735,0.188472,0.686592,0.739682,6.959088,Happy
4.180315,7.594869,0.73354,0.717101,-0.002456,0.756899,0.514328,4.180315,Neutral
6.525378,9.831493,0.878806,0.67043,-0.100851,0.746681,0.753814,6.525378,Happy
5.207786,8.356864,0.856182,0.702732,-0.084186,0.892037,0.579561,5.207786,Neutral
6.553916,10.564052,0.945865,0.925818,0.04552,0.445697,0.760608,6.553916,Happy
5.163157,8.947375,0.605918,0.712933,-0.238553,0.841857,0.596332,5.163157,Neutral
3.954951,8.538009,0.679935,0.725816,-0.107253,0.751724,0.598946,3.954951,Sad
4.424695,7.732557,0.780995,0.720351,0.134522,0.835681,0.707574,4.424695,Neutral
5.177899,9.791616,0.926551,0.658229,-0.13147,0.664055,0.502697,5.177899,Neutral
6.735627,10.519077,0.930593,0.850328,-0.203503,0.900431,0.710227,6.735627,Happy
5.461927,9.023484,0.695624,0.923945,-0.13231,0.583036,0.810527,5.461927,Neutral
4.493377,9.145398,0.684435,0.59946,0.020731,0.762167,0.478413,4.493377,Neutral
5.451147,9.542919,0.831905,0.857776,-0.166702,0.806226,0.67659,5.451147,Neutral
4.022895,7.612875,0.596354,0.611966,-0.03087,0.808538,0.601868,4.022895,Neutral
5.073562,8.606147,0.800711,0.851566,-0.02684,0.880246,0.736459,5.073562,Neutral
7.374792,10.865694,0.93068,0.941725,0.071696,0.445697,0.746744,7.374792,Happy
4.57383,9.502946,0.805224,0.611815,-0.140966,0.811319,0.689349,4.57383,Neutral
6.579789,9.858507,0.93062,0.766335,-0.234726,0.771539,0.823434,6.579789,Happy
5.272461,9.196781,0.862656,0.698988,0.121403,0.929891,0.811656,5.272461,Neutral
6.697656,10.424109,0.888043,0.725946,-0.161919,0.915899,0.656265,6.697656,Happy
6.493686,9.916162,0.831582,0.746614,0.141189,0.734211,0.755948,6.493686,Happy
